id,grid_solution,steps
lgp-test-5x6-13,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Tea`""], [""2"", ""`Peter`"", ""`Milk`""], [""3"", ""`Arnold`"", ""`Water`""], [""4"", ""`Alice`"", ""`Root Beer`""], [""5"", ""`Bob`\n - Everyone Has Something Unique For Lunch: `Stir Fry`"", ""`Coffee`\n\n## Clues:\n1""]]}",11
lgp-test-2x4-13,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Arnold`"", ""`Basketball`""], [""2"", ""`Eric`\n - People Have Unique Favorite Book Genres: `Mystery`"", ""`Soccer`\n\n## Clues:\n1""]]}",5
lgp-test-4x4-25,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Alice`"", ""`Bird`""], [""2"", ""`Peter`"", ""`Cat`""], [""3"", ""`Arnold`"", ""`Fish`""], [""4"", ""`Eric`\n - People Own Unique Car Models: `Honda Civic`"", ""`Dog`\n - People Use Unique Phone Models: `Oneplus 9`""]]}",9
lgp-test-4x5-1,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-2x5-21,"{""header"": [""House"", ""Name"", ""Drink"", ""Sport""], ""rows"": [[""1"", ""`Arnold`"", ""`Tea`"", ""`Basketball`""], [""2"", ""`Eric`\n - People Have Unique Favorite Sports: `Basketball`"", ""`Water`\n - Everyone Has Something Unique For Lunch: `Pizza`"", ""`Soccer`\n - Each Mother Is Accompanied By Their Child: `Fred`""]]}",7
lgp-test-6x4-1,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Arnold`"", ""`Rabbit`""], [""2"", ""`Eric`"", ""`Bird`""], [""3"", ""`Carol`"", ""`Cat`""], [""4"", ""`Bob`"", ""`Fish`""], [""5"", ""`Alice`"", ""`Hamster`""], [""6"", ""`Peter`\n - People Have Unique Heights: `Short`"", ""`Dog`\n - People Use Unique Phone Models: `Huawei P50`""]]}",13
lgp-test-6x5-5,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Peter`"", ""`Rabbit`""], [""2"", ""`Arnold`"", ""`Fish`""], [""3"", ""`Eric`"", ""`Bird`""], [""4"", ""`Alice`"", ""`Hamster`""], [""5"", ""`Bob`"", ""`Cat`""], [""6"", ""`Carol`\n - Everyone Has A Favorite Smoothie: `Dragonfruit`"", ""`Dog`\n - Each Person Has A Unique Level Of Education: `Master`""]]}",13
lgp-test-4x2-8,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Peter`"", ""`Yellow`""], [""2"", ""`Arnold`"", ""`Green`""], [""3"", ""`Alice`"", ""`Red`""], [""4"", ""`Eric`\n - Each Person Has A Favorite Color: `Yellow`"", ""`White`\n\n## Clues:\n1""]]}",9
lgp-test-4x6-37,"{""header"": [""House"", ""Name"", ""Pet"", ""Sport""], ""rows"": [[""1"", ""`Eric`"", ""`Bird`"", ""`Basketball`""], [""2"", ""`Arnold`"", ""`Dog`"", ""`Swimming`""], [""3"", ""`Peter`"", ""`Cat`"", ""`Tennis`""], [""4"", ""`Alice`\n - People Have Unique Favorite Sports: `Basketball`"", ""`Fish`\n\n## Clues:\n1"", ""`Soccer`\n - People Own Unique Car Models: `Tesla Model 3`""]]}",13
lgp-test-4x2-38,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-4x6-38,"{""header"": [""House"", ""Name"", ""Color"", ""Sport""], ""rows"": [[""1"", ""`Arnold`"", ""`Green`"", ""`Swimming`""], [""2"", ""`Alice`"", ""`White`"", ""`Basketball`""], [""3"", ""`Peter`"", ""`Yellow`"", ""`Tennis`""], [""4"", ""`Eric`\n - Each Person Has A Unique Birthday Month: `Sept`"", ""`Red`\n - People Have Unique Favorite Sports: `Swimming`"", ""`Soccer`\n\n## Clues:\n1""]]}",13
lgp-test-5x6-4,"{""header"": [""House"", ""Name"", ""Pet"", ""Sport""], ""rows"": [[""1"", ""`Alice`"", ""`Cat`"", ""`Swimming`""], [""2"", ""`Arnold`"", ""`Dog`"", ""`Basketball`""], [""3"", ""`Eric`"", ""`Hamster`"", ""`Baseball`""], [""4"", ""`Bob`"", ""`Fish`"", ""`Tennis`""], [""5"", ""`Peter`\n - People Have Unique Heights: `Average`"", ""`Bird`\n - The People Keep Unique Animals: `Bird`"", ""`Soccer`\n\n## Clues:\n1""]]}",16
lgp-test-3x3-29,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-4x5-31,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Lilies`""], [""2"", ""`Arnold`"", ""`Daffodils`""], [""3"", ""`Alice`"", ""`Carnations`""], [""4"", ""`Peter`\n - Everyone Has A Unique Favorite Cigar: `Dunhill`"", ""`Roses`\n - Each Person Has A Unique Hobby: `Cooking`""]]}",9
lgp-test-6x6-14,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Carol`"", ""`Volleyball`""], [""2"", ""`Bob`"", ""`Basketball`""], [""3"", ""`Alice`"", ""`Tennis`""], [""4"", ""`Peter`"", ""`Baseball`""], [""5"", ""`Eric`"", ""`Swimming`""], [""6"", ""`Arnold`\n - Each Person Has A Unique Level Of Education: `Master`"", ""`Soccer`\n\n## Clues:\n1""]]}",13
lgp-test-5x6-2,"{""header"": [""House"", ""Name"", ""Nationality"", ""Pet""], ""rows"": [[""1"", ""`Bob`"", ""`Brit`"", ""`Fish`""], [""2"", ""`Alice`"", ""`Norwegian`"", ""`Bird`""], [""3"", ""`Eric`"", ""`Dane`"", ""`Hamster`""], [""4"", ""`Peter`"", ""`Swede`"", ""`Cat`""], [""5"", ""`Arnold`\n - Everyone Has A Unique Favorite Cigar: `Pall Mall`"", ""`German`\n - Each Person Has A Unique Birthday Month: `April`"", ""`Dog`\n - The People Keep Unique Animals: `Cat`""]]}",16
lgp-test-3x3-12,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-6x6-32,"{""header"": [""House"", ""Name"", ""Color"", ""Sport""], ""rows"": [[""1"", ""`Peter`"", ""`Blonde`"", ""`Basketball`""], [""2"", ""`Bob`"", ""`Gray`"", ""`Swimming`""], [""3"", ""`Eric`"", ""`Auburn`"", ""`Tennis`""], [""4"", ""`Carol`"", ""`Red`"", ""`Soccer`""], [""5"", ""`Alice`"", ""`Black`"", ""`Baseball`""], [""6"", ""`Arnold`\n - The People Keep Unique Animals: `Rabbit`"", ""`Brown`\n - People Have Unique Heights: `Average`"", ""`Volleyball`\n - People Have Unique Hair Colors: `Blonde`""]]}",19
lgp-test-3x3-31,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Eric`"", ""`Tennis`""], [""2"", ""`Peter`"", ""`Basketball`""], [""3"", ""`Arnold`\n - People Have Unique Favorite Sports: `Tennis`"", ""`Soccer`\n - Each Mother Is Accompanied By Their Child: `Meredith`""]]}",7
lgp-test-2x5-26,"{""header"": [""House"", ""Name"", ""Color"", ""Pet""], ""rows"": [[""1"", ""`Eric`"", ""`Red`"", ""`Cat`""], [""2"", ""`Arnold`\n - Each Person Has A Unique Hobby: `Photography`"", ""`Yellow`\n\n## Clues:\n1"", ""`Dog`\n - The Mothers' Names In Different Houses Are Unique: `Aniya`""]]}",7
lgp-test-4x3-29,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-5x3-18,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Alice`"", ""`Tulips`""], [""2"", ""`Eric`"", ""`Roses`""], [""3"", ""`Arnold`"", ""`Lilies`""], [""4"", ""`Bob`"", ""`Daffodils`""], [""5"", ""`Peter`\n - They All Have A Unique Favorite Flower: `Tulips`"", ""`Carnations`\n - The People Keep Unique Animals: `Dog`""]]}",11
lgp-test-4x2-5,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-4x4-31,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-5x3-31,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""]]}",6
lgp-test-3x2-17,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-3x5-2,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Eric`"", ""`Brown`""], [""2"", ""`Peter`"", ""`Blonde`""], [""3"", ""`Arnold`\n - People Have Unique Hair Colors: `Brown`"", ""`Black`\n - The People Keep Unique Animals: `Cat`""]]}",7
lgp-test-5x5-15,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Arnold`"", ""`Baseball`""], [""2"", ""`Bob`"", ""`Swimming`""], [""3"", ""`Alice`"", ""`Tennis`""], [""4"", ""`Peter`"", ""`Soccer`""], [""5"", ""`Eric`\n - People Have Unique Favorite Sports: `Baseball`"", ""`Basketball`\n - People Have Unique Heights: `Tall`""]]}",11
lgp-test-4x6-20,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Arnold`"", ""`Daffodils`""], [""2"", ""`Eric`"", ""`Carnations`""], [""3"", ""`Alice`"", ""`Roses`""], [""4"", ""`Peter`\n - Each Mother Is Accompanied By Their Child: `Samantha`"", ""`Lilies`\n\n## Clues:\n1""]]}",9
lgp-test-3x2-16,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-2x3-27,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-3x3-34,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-4x2-10,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Alice`"", ""`Black`""], [""2"", ""`Arnold`"", ""`Brown`""], [""3"", ""`Eric`"", ""`Blonde`""], [""4"", ""`Peter`\n - People Have Unique Hair Colors: `Black`"", ""`Red`\n\n## Clues:\n1""]]}",9
lgp-test-3x5-3,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Eric`"", ""`Carnations`""], [""2"", ""`Peter`"", ""`Lilies`""], [""3"", ""`Arnold`\n - Everyone Has A Favorite Smoothie: `Cherry`"", ""`Daffodils`\n - The People Keep Unique Animals: `Cat`""]]}",7
lgp-test-6x2-24,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-6x6-22,"{""header"": [""House"", ""Name"", ""Color"", ""Flower""], ""rows"": [[""1"", ""`Peter`"", ""`Blue`"", ""`Roses`""], [""2"", ""`Eric`"", ""`Red`"", ""`Iris`""], [""3"", ""`Carol`"", ""`Green`"", ""`Daffodils`""], [""4"", ""`Arnold`"", ""`Yellow`"", ""`Carnations`""], [""5"", ""`Bob`"", ""`Purple`"", ""`Tulips`""], [""6"", ""`Alice`\n - Each Person Has A Favorite Color: `Blue`"", ""`White`\n - Each Person Prefers A Unique Type Of Vacation: `City`"", ""`Lilies`\n\n## Clues:\n1""]]}",19
lgp-test-6x3-1,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""], [""6"", ""6""]]}",7
lgp-test-3x2-34,,0
lgp-test-2x3-17,"{""header"": [""House"", ""Name"", ""Color"", ""Flower""], ""rows"": [[""1"", ""`Arnold`"", ""`Brown`"", ""`Daffodils`""], [""2"", ""`Eric`\n - People Have Unique Hair Colors: `Brown`"", ""`Black`\n - They All Have A Unique Favorite Flower: `Daffodils`"", ""`Carnations`\n\n## Clues:\n1""]]}",7
lgp-test-5x6-34,"{""header"": [""House"", ""Name"", ""Color"", ""Sport""], ""rows"": [[""1"", ""`Eric`"", ""`Yellow`"", ""`Soccer`""], [""2"", ""`Bob`"", ""`Green`"", ""`Basketball`""], [""3"", ""`Alice`"", ""`Red`"", ""`Swimming`""], [""4"", ""`Peter`"", ""`White`"", ""`Baseball`""], [""5"", ""`Arnold`\n - Each Person Has A Favorite Color: `Yellow`"", ""`Blue`\n - Each Mother Is Accompanied By Their Child: `Samantha`"", ""`Tennis`\n\n## Clues:\n1""]]}",16
lgp-test-5x6-26,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Alice`"", ""`Dane`""], [""2"", ""`Eric`"", ""`Brit`""], [""3"", ""`Bob`"", ""`German`""], [""4"", ""`Peter`"", ""`Swede`""], [""5"", ""`Arnold`\n - People Have Unique Favorite Book Genres: `Fantasy`"", ""`Norwegian`\n - Each Person Lives In A Unique Style Of House: `Ranch`""]]}",11
lgp-test-6x3-23,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Eric`"", ""`Brit`""], [""2"", ""`Peter`"", ""`Norwegian`""], [""3"", ""`Carol`"", ""`Swede`""], [""4"", ""`Alice`"", ""`Chinese`""], [""5"", ""`Bob`"", ""`German`""], [""6"", ""`Arnold`\n - The People Are Of Nationalities: `Brit`"", ""`Dane`\n - Everyone Has A Favorite Smoothie: `Dragonfruit`""]]}",13
lgp-test-3x5-12,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Tea`""], [""2"", ""`Peter`"", ""`Milk`""], [""3"", ""`Arnold`\n - Everyone Has A Unique Favorite Cigar: `Blue Master`"", ""`Water`\n\n## Clues:\n1""]]}",7
lgp-test-5x4-21,"{""header"": [""House"", ""Name"", ""Nationality"", ""Flower""], ""rows"": [[""1"", ""`Arnold`"", ""`Norwegian`"", ""`Daffodils`""], [""2"", ""`Alice`"", ""`Dane`"", ""`Lilies`""], [""3"", ""`Peter`"", ""`Swede`"", ""`Roses`""], [""4"", ""`Eric`"", ""`German`"", ""`Carnations`""], [""5"", ""`Bob`\n - Each Person Has An Occupation: `Lawyer`"", ""`Brit`\n - They All Have A Unique Favorite Flower: `Daffodils`"", ""`Tulips`\n\n## Clues:\n1""]]}",16
lgp-test-3x2-24,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-4x6-10,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Peter`"", ""`Tea`""], [""2"", ""`Alice`"", ""`Water`""], [""3"", ""`Arnold`"", ""`Coffee`""], [""4"", ""`Eric`\n - The People Keep Unique Animals: `Horse`"", ""`Milk`\n - People Have Unique Favorite Book Genres: `Fantasy`""]]}",9
lgp-test-5x4-24,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Alice`"", ""`Swede`""], [""2"", ""`Peter`"", ""`Brit`""], [""3"", ""`Arnold`"", ""`Dane`""], [""4"", ""`Eric`"", ""`Norwegian`""], [""5"", ""`Bob`\n - The Mothers' Names In Different Houses Are Unique: `Aniya`"", ""`German`\n - Each Person Has A Unique Birthday Month: `Mar`""]]}",11
lgp-test-5x3-15,,0
lgp-test-3x3-36,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-3x6-28,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-4x3-33,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""]]}",5
lgp-test-2x6-7,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-6x6-34,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Bob`"", ""`Dog`""], [""2"", ""`Arnold`"", ""`Bird`""], [""3"", ""`Peter`"", ""`Hamster`""], [""4"", ""`Carol`"", ""`Cat`""], [""5"", ""`Alice`"", ""`Fish`""], [""6"", ""`Eric`\n - Everyone Has Something Unique For Lunch: `Stir Fry`"", ""`Rabbit`\n - People Have Unique Favorite Music Genres: `Pop`""]]}",13
lgp-test-5x5-26,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Alice`"", ""`Root Beer`""], [""2"", ""`Arnold`"", ""`Water`""], [""3"", ""`Eric`"", ""`Coffee`""], [""4"", ""`Bob`"", ""`Tea`""], [""5"", ""`Peter`\n - Each Person Has A Unique Favorite Drink: `Root Beer`"", ""`Milk`\n - Each Person Has A Unique Birthday Month: `Jan`""]]}",11
lgp-test-4x5-26,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Eric`"", ""`Fish`""], [""2"", ""`Peter`"", ""`Dog`""], [""3"", ""`Arnold`"", ""`Bird`""], [""4"", ""`Alice`\n - Each Person Has An Occupation: `Doctor`"", ""`Cat`\n - People Have Unique Heights: `Short`""]]}",9
lgp-test-2x6-15,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Water`""], [""2"", ""`Arnold`\n - Each Person Has An Occupation: `Doctor`"", ""`Tea`\n - Each Person Has A Unique Hobby: `Gardening`""]]}",5
lgp-test-6x4-27,,1
lgp-test-5x2-23,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""]]}",6
lgp-test-2x3-33,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Arnold`"", ""`Dog`""], [""2"", ""`Eric`\n - Each Person Has A Unique Type Of Pet: `Dog`"", ""`Cat`\n - People Have Unique Heights: `Short`""]]}",5
lgp-test-5x3-23,,1
lgp-test-5x4-19,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Peter`"", ""`Swede`""], [""2"", ""`Alice`"", ""`Norwegian`""], [""3"", ""`Arnold`"", ""`Brit`""], [""4"", ""`Bob`"", ""`German`""], [""5"", ""`Eric`\n - The People Are Of Nationalities: `Swede`"", ""`Dane`\n - Everyone Has Something Unique For Lunch: `Stew`""]]}",11
lgp-test-6x6-10,"{""header"": [""House"", ""Name"", ""Pet"", ""Drink""], ""rows"": [[""1"", ""`Arnold`"", ""`Hamster`"", ""`Root Beer`""], [""2"", ""`Bob`"", ""`Fish`"", ""`Boba Tea`""], [""3"", ""`Peter`"", ""`Cat`"", ""`Coffee`""], [""4"", ""`Alice`"", ""`Dog`"", ""`Water`""], [""5"", ""`Carol`"", ""`Bird`"", ""`Tea`""], [""6"", ""`Eric`\n - Everyone Has Something Unique For Lunch: `Stew`"", ""`Rabbit`\n - People Use Unique Phone Models: `Samsung Galaxy S21`"", ""`Milk`\n - Each Person Has A Unique Type Of Pet: `Hamster`""]]}",19
lgp-test-3x3-33,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-5x4-6,"{""header"": [""House"", ""Name"", ""Nationality"", ""Color""], ""rows"": [[""1"", ""`Alice`"", ""`Norwegian`"", ""`Gray`""], [""2"", ""`Bob`"", ""`German`"", ""`Black`""], [""3"", ""`Eric`"", ""`Dane`"", ""`Red`""], [""4"", ""`Peter`"", ""`Brit`"", ""`Blonde`""], [""5"", ""`Arnold`\n - People Have Unique Favorite Music Genres: `Rock`"", ""`Swede`\n\n## Clues:\n1"", ""`Brown`\n - The People Are Of Nationalities: `Norwegian`""]]}",16
lgp-test-3x2-14,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-3x6-3,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""]]}",4
lgp-test-3x6-19,,1
lgp-test-2x6-6,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Arnold`"", ""`Yellow`""], [""2"", ""`Eric`\n - Each Person Has A Favorite Color: `Yellow`"", ""`Red`\n - Each Person Prefers A Unique Type Of Vacation: `Beach`""]]}",5
lgp-test-3x6-13,"{""header"": [""House"", ""Name"", ""Nationality"", ""Sport""], ""rows"": [[""1"", ""`Arnold`"", ""`Brit`"", ""`Basketball`""], [""2"", ""`Eric`"", ""`Dane`"", ""`Tennis`""], [""3"", ""`Peter`\n - The People Are Of Nationalities: `Brit`"", ""`Swede`\n - The Mothers' Names In Different Houses Are Unique: `Janelle`"", ""`Soccer`\n - Each Person Has An Occupation: `Engineer`""]]}",10
lgp-test-6x3-14,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Bob`"", ""`Coffee`""], [""2"", ""`Carol`"", ""`Boba Tea`""], [""3"", ""`Arnold`"", ""`Root Beer`""], [""4"", ""`Peter`"", ""`Water`""], [""5"", ""`Eric`"", ""`Tea`""], [""6"", ""`Alice`\n - Each Person Has A Unique Favorite Drink: `Coffee`"", ""`Milk`\n - Each Person Has An Occupation: `Engineer`""]]}",13
lgp-test-5x3-10,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""], [""3"", ""3""], [""4"", ""4""], [""5"", ""5""]]}",6
lgp-test-4x3-24,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Alice`"", ""`Tea`""], [""2"", ""`Arnold`"", ""`Water`""], [""3"", ""`Peter`"", ""`Coffee`""], [""4"", ""`Eric`\n - Each Person Has A Unique Favorite Drink: `Tea`"", ""`Milk`\n - Everyone Has Something Unique For Lunch: `Grilled Cheese`""]]}",9
lgp-test-6x5-34,"{""header"": [""House"", ""Name"", ""Nationality""], ""rows"": [[""1"", ""`Peter`"", ""`Dane`""], [""2"", ""`Eric`"", ""`Brit`""], [""3"", ""`Alice`"", ""`Chinese`""], [""4"", ""`Bob`"", ""`Swede`""], [""5"", ""`Arnold`"", ""`Norwegian`""], [""6"", ""`Carol`\n - Everyone Has A Unique Favorite Cigar: `Yellow Monster`"", ""`German`\n\n## Clues:\n1""]]}",13
lgp-test-6x5-27,,2
lgp-test-2x4-23,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-6x4-7,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Carol`"", ""`Soccer`""], [""2"", ""`Eric`"", ""`Baseball`""], [""3"", ""`Peter`"", ""`Volleyball`""], [""4"", ""`Alice`"", ""`Basketball`""], [""5"", ""`Bob`"", ""`Swimming`""], [""6"", ""`Arnold`\n - Each Person Has A Unique Level Of Education: `Doctorate`"", ""`Tennis`\n\n## Clues:\n1""]]}",13
lgp-test-6x6-18,"{""header"": [""House"", ""Name"", ""Nationality"", ""Pet""], ""rows"": [[""1"", ""`Bob`"", ""`Brit`"", ""`Fish`""], [""2"", ""`Carol`"", ""`Swede`"", ""`Hamster`""], [""3"", ""`Eric`"", ""`German`"", ""`Bird`""], [""4"", ""`Alice`"", ""`Norwegian`"", ""`Rabbit`""], [""5"", ""`Peter`"", ""`Dane`"", ""`Dog`""], [""6"", ""`Arnold`\n - Each Person Prefers A Unique Type Of Vacation: `Camping`"", ""`Chinese`\n - People Have Unique Favorite Book Genres: `Biography`"", ""`Cat`\n - The People Are Of Nationalities: `Brit`""]]}",19
lgp-test-6x3-35,,2
lgp-test-2x4-1,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-3x4-16,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Arnold`"", ""`Soccer`""], [""2"", ""`Eric`"", ""`Basketball`""], [""3"", ""`Peter`\n - Each Person Prefers A Unique Type Of Vacation: `Beach`"", ""`Tennis`\n - Each Person Has A Unique Birthday Month: `April`""]]}",7
lgp-test-5x6-31,"{""header"": [""House"", ""Name"", ""Color""], ""rows"": [[""1"", ""`Alice`"", ""`Red`""], [""2"", ""`Eric`"", ""`White`""], [""3"", ""`Peter`"", ""`Green`""], [""4"", ""`Bob`"", ""`Blue`""], [""5"", ""`Arnold`\n - Each Person Has A Favorite Color: `Red`"", ""`Yellow`\n - Everyone Has A Favorite Smoothie: `Watermelon`""]]}",11
lgp-test-3x2-33,"{""header"": [""House"", ""Name"", ""Drink""], ""rows"": [[""1"", ""`Eric`"", ""`Tea`""], [""2"", ""`Peter`"", ""`Water`""], [""3"", ""`Arnold`\n - Each Person Has A Unique Favorite Drink: `Tea`"", ""`Milk`\n\n## Clues:\n1""]]}",7
lgp-test-5x3-37,"{""header"": [""House"", ""Name"", ""Flower""], ""rows"": [[""1"", ""`Bob`"", ""`Daffodils`""], [""2"", ""`Arnold`"", ""`Lilies`""], [""3"", ""`Peter`"", ""`Tulips`""], [""4"", ""`Alice`"", ""`Carnations`""], [""5"", ""`Eric`\n - Each Person Has A Unique Birthday Month: `Sept`"", ""`Roses`\n\n## Clues:\n1""]]}",11
lgp-test-2x3-6,"{""header"": [""House"", ""House""], ""rows"": [[""1"", ""1""], [""2"", ""2""]]}",3
lgp-test-2x3-31,"{""header"": [""House"", ""Name"", ""Sport""], ""rows"": [[""1"", ""`Eric`"", ""`Basketball`""], [""2"", ""`Arnold`\n - People Have Unique Favorite Sports: `Basketball`"", ""`Soccer`\n - Each Person Has A Unique Hobby: `Photography`""]]}",5
lgp-test-5x5-1,"{""header"": [""House"", ""Name"", ""Pet""], ""rows"": [[""1"", ""`Bob`"", ""`Hamster`""], [""2"", ""`Peter`"", ""`Fish`""], [""3"", ""`Alice`"", ""`Bird`""], [""4"", ""`Eric`"", ""`Cat`""], [""5"", ""`Arnold`\n - Each Person Has A Unique Type Of Pet: `Hamster`"", ""`Dog`\n - Each Person Lives In A Unique Style Of House: `Colonial`""]]}",11
